Date,USGG10YR Index  (L3),CWB US Equity  (R1),SPX Index  (R1),I10529 Index  (R1),VIX Index  (R1)
16-09-2011,2.0479,21.9638,1216.01,144.039,30.98
19-09-2011,1.9506,21.9346,1204.09,144.3765,32.73
20-09-2011,1.9385,21.8179,1202.09,144.2549,32.86
21-09-2011,1.8576,21.532,1166.76,144.1507,37.32
22-09-2011,1.718,21.0768,1129.5601,144.0992,41.35
23-09-2011,1.8334,21.0943,1136.4301,143.463,41.25
26-09-2011,1.9002,21.2169,1162.95,143.3028,39.02
27-09-2011,1.9711,21.3161,1175.38,143.1078,37.71
28-09-2011,1.9797,21.0827,1151.0601,143.114,41.08
29-09-2011,1.9962,21.0885,1160.4,143.1051,38.84
30-09-2011,1.9154,20.7909,1131.42,142.9768,42.96
03-10-2011,1.756,20.4504,1099.23,143.3428,45.45
04-10-2011,1.8207,20.4621,1123.95,142.7243,40.82
05-10-2011,1.8877,20.585,1144.03,142.2707,37.81
06-10-2011,1.9872,20.7841,1164.97,142.1959,36.27
07-10-2011,2.0764,20.7314,1155.46,141.9279,36.2
10-10-2011,2.0764,21.2583,1194.89,141.9279,33.02
11-10-2011,2.1496,21.2935,1195.54,141.9692,32.86
12-10-2011,2.2101,21.311,1207.25,142.0545,31.26
13-10-2011,2.1834,21.4398,1203.66,142.5856,30.7
14-10-2011,2.2477,21.5394,1224.58,142.6997,28.24
17-10-2011,2.155,21.1983,1200.86,142.9909,33.39
18-10-2011,2.1763,21.6623,1225.38,143.1492,31.56
19-10-2011,2.1603,21.4867,1209.88,143.4284,34.44
20-10-2011,2.1888,21.5394,1215.39,143.504,34.78
21-10-2011,2.2192,21.8028,1238.25,143.6106,31.32
24-10-2011,2.2336,22.1014,1254.2,143.6811,29.26
25-10-2011,2.1089,21.955,1229.05,144.3022,32.22
26-10-2011,2.2041,22.0077,1242,143.9796,29.86
27-10-2011,2.3964,22.3883,1284.59,143.9361,25.46
28-10-2011,2.3167,22.64,1285.09,144.4321,24.53
31-10-2011,2.1133,22.2887,1253.3,144.8866,29.96
01-11-2011,1.9889,21.9578,1218.28,145.0126,34.77
02-11-2011,1.9854,22.1045,1237.9,144.9801,32.74
03-11-2011,2.0734,22.2219,1261.16,144.8937,30.5
04-11-2011,2.0327,22.2747,1253.23,145.0331,30.16
07-11-2011,2.0371,22.3099,1261.12,145.0735,29.85
08-11-2011,2.0769,22.4214,1275.92,144.8706,27.48
09-11-2011,1.9615,21.9637,1229.1,144.8527,36.16
10-11-2011,2.0564,21.9461,1239.6899,144.5285,32.81
11-11-2011,2.0564,22.1808,1263.86,144.5285,30.04
14-11-2011,2.0556,22.1339,1251.78,144.6317,31.13
15-11-2011,2.0451,22.1632,1257.8101,144.4343,31.22
16-11-2011,2,22.0224,1236.91,144.3451,33.51
17-11-2011,1.9602,21.7114,1216.13,144.2819,34.51
18-11-2011,2.0104,21.6527,1215.65,143.9488,32
21-11-2011,1.955,21.4825,1192.98,143.8674,32.91
22-11-2011,1.917,21.3182,1188.04,143.804,31.97
23-11-2011,1.8835,21.0072,1161.79,143.726,33.98
24-11-2011,1.8835,21.0072,1161.79,143.726,33.98
25-11-2011,1.9635,21.0095,1158.67,143.421,34.47
28-11-2011,1.9739,21.2067,1192.55,143.6177,32.13
29-11-2011,1.9913,21.1598,1195.1899,143.6041,30.64
30-11-2011,2.068,21.6644,1246.96,143.3699,27.8
01-12-2011,2.0873,21.6583,1244.58,143.334,27.41
02-12-2011,2.0331,21.7054,1244.28,143.8189,27.52
05-12-2011,2.0436,21.9057,1257.08,144.0704,27.84
06-12-2011,2.0891,21.8527,1258.47,144.0158,28.13
07-12-2011,2.0296,21.9115,1261.01,144.3422,28.67
08-12-2011,1.9704,21.6053,1234.35,144.5224,30.59
09-12-2011,2.0611,21.8409,1255.1899,144.2873,26.38
12-12-2011,2.0121,21.5936,1236.47,144.3499,25.67
13-12-2011,1.9651,21.4581,1225.73,144.4186,25.41
14-12-2011,1.9027,21.2991,1211.8199,144.4229,26.04
15-12-2011,1.9079,21.3404,1215.75,144.242,25.11
16-12-2011,1.8474,21.3639,1219.66,144.4691,24.29
19-12-2011,1.8096,21.1931,1205.35,144.5527,24.92
20-12-2011,1.9233,21.4581,1241.3101,144.3572,23.22
21-12-2011,1.9668,21.4463,1243.72,144.2962,21.43
22-12-2011,1.9476,21.6701,1254,144.3378,21.16
23-12-2011,2.0244,21.7467,1265.33,144.0051,20.73
26-12-2011,2.0244,21.7467,1265.33,144.0051,20.73
27-12-2011,2.0052,21.7584,1265.4301,144.1433,21.91
28-12-2011,1.9162,21.593,1249.64,144.4287,23.52
29-12-2011,1.8988,21.635,1263.02,144.5136,22.65
30-12-2011,1.8762,21.683,1257.61,144.6681,23.4
31-12-2011,1.8762,21.683,1257.61,144.6681,23.4
02-01-2012,1.8762,21.683,1257.61,144.6681,23.4
03-01-2012,1.9474,22.0007,1277.0601,144.655,22.97
04-01-2012,1.9771,22.0546,1277.3,144.7576,22.22
05-01-2012,1.9946,22.1925,1281.0601,144.8871,21.48
06-01-2012,1.9578,22.1925,1277.8101,145.0833,20.63
09-01-2012,1.9578,22.2645,1280.7,145.3227,21.07
10-01-2012,1.9683,22.3244,1292.08,145.3958,20.69
11-01-2012,1.9037,22.4743,1292.48,145.6069,21.05
12-01-2012,1.9228,22.5462,1295.5,145.6526,20.47
13-01-2012,1.8636,22.4923,1289.09,145.7886,20.91
16-01-2012,1.8636,22.4923,1289.09,145.7886,20.91
17-01-2012,1.8566,22.5162,1293.67,145.8812,22.2
18-01-2012,1.8983,22.7081,1308.04,145.921,20.89
19-01-2012,1.977,22.8399,1314.5,145.9723,19.87
20-01-2012,2.0246,22.8759,1315.38,146.0095,18.28
23-01-2012,2.0511,22.9299,1316,146.1556,18.67
24-01-2012,2.06,22.9359,1314.66,146.2894,18.91
25-01-2012,1.9946,23.0857,1326.05,146.8439,18.31
26-01-2012,1.9313,23.0318,1318.4301,147.322,18.57
27-01-2012,1.891,23.1097,1316.33,147.499,18.53
30-01-2012,1.8439,23.0737,1313.01,147.567,19.4
31-01-2012,1.7971,23.0318,1312.41,147.6668,19.44
01-02-2012,1.8265,23.311,1324.09,147.7571,18.55
02-02-2012,1.8212,23.383,1325.54,147.9086,17.98
03-02-2012,1.9224,23.7552,1344.9,147.8277,17.1
06-02-2012,1.9066,23.7312,1344.33,148.1738,17.76
07-02-2012,1.9734,23.6832,1347.05,148.0742,17.65
08-02-2012,1.9822,23.6712,1349.96,148.1696,18.16
09-02-2012,2.0364,23.7672,1351.95,148.1212,18.63
10-02-2012,1.9862,23.6291,1342.64,148.2709,20.79
13-02-2012,1.9741,23.7312,1351.77,148.2391,19.04
14-02-2012,1.9361,23.7072,1350.5,148.3877,19.54
15-02-2012,1.9275,23.5571,1343.23,148.5769,21.14
16-02-2012,1.9827,23.8453,1358.04,148.1624,19.22
17-02-2012,2.0017,23.8032,1361.23,148.3118,17.78
20-02-2012,2.0017,23.8032,1361.23,148.3118,17.78
21-02-2012,2.0591,23.7732,1362.21,148.305,18.19
22-02-2012,2.0034,23.6652,1357.66,148.5463,18.19
23-02-2012,1.9965,23.7792,1363.46,148.5848,16.8
24-02-2012,1.9757,23.7132,1365.74,148.6418,17.31
27-02-2012,1.9255,23.7192,1367.59,148.9676,18.19
28-02-2012,1.9428,23.8573,1372.1801,149.167,17.96
29-02-2012,1.9705,23.8573,1365.6801,149.2266,18.43
01-03-2012,2.0261,23.9381,1374.09,149.2369,17.26
02-03-2012,1.9739,23.914,1369.63,149.5552,17.29
05-03-2012,2.0104,23.7393,1364.34,149.4106,18.05
06-03-2012,1.9427,23.4803,1343.36,149.5296,20.87
07-03-2012,1.9756,23.5947,1352.63,149.3842,19.07
08-03-2012,2.0121,23.7694,1365.91,149.391,17.95
09-03-2012,2.0279,23.8658,1370.87,149.3046,17.11
12-03-2012,2.0331,23.7875,1371.09,149.3401,15.64
13-03-2012,2.1263,24.0887,1395.95,149.2063,14.8
14-03-2012,2.2686,23.9802,1394.28,148.7275,15.31
15-03-2012,2.2794,24.0284,1402.6,148.9741,15.42
16-03-2012,2.294,23.9983,1404.17,148.967,14.47
19-03-2012,2.3772,24.0164,1409.75,148.7106,15.04
20-03-2012,2.3591,24.0043,1405.52,148.6616,15.58
21-03-2012,2.296,24.0338,1402.9,148.9989,15.13
22-03-2012,2.2781,23.932,1392.79,149.0715,15.57
23-03-2012,2.2317,23.926,1397.11,149.1862,14.82
26-03-2012,2.2479,24.0947,1416.51,149.2798,14.26
27-03-2012,2.1836,23.9983,1412.52,149.606,15.59
28-03-2012,2.1997,23.8959,1405.54,149.5906,15.47
29-03-2012,2.1587,23.8718,1403.28,149.7092,15.48
30-03-2012,2.2088,24.0103,1408.47,149.5209,15.5
31-03-2012,2.2088,24.0103,1408.47,149.5209,15.5
02-04-2012,2.182,24.1216,1419.04,149.6408,15.64
03-04-2012,2.2988,24.0733,1413.38,149.2832,15.66
04-04-2012,2.2233,23.7591,1398.96,149.4241,16.44
05-04-2012,2.1805,23.7832,1398.08,149.5475,16.7
06-04-2012,2.1805,23.7832,1398.08,149.9784,16.7
09-04-2012,2.0474,23.6443,1382.2,149.8381,18.81
10-04-2012,1.9823,23.2998,1358.59,150.0341,20.39
11-04-2012,2.0351,23.4267,1368.71,149.8871,20.02
12-04-2012,2.051,23.6382,1387.5699,149.8993,17.2
13-04-2012,1.9823,23.4751,1370.26,150.1921,19.55
16-04-2012,1.9805,23.5053,1369.5699,150.2118,19.55
17-04-2012,1.9981,23.5899,1390.78,150.1828,18.46
18-04-2012,1.9753,23.5113,1385.14,150.2511,18.64
19-04-2012,1.9665,23.5355,1376.92,150.2936,18.36
20-04-2012,1.9629,23.5053,1378.53,150.2599,17.44
23-04-2012,1.9349,23.318,1366.9399,150.3256,18.97
24-04-2012,1.9735,23.3724,1371.97,150.2776,18.1
25-04-2012,1.984,23.5174,1390.6899,150.3496,16.82
26-04-2012,1.9383,23.6322,1399.98,150.4916,16.24
27-04-2012,1.9348,23.5657,1403.36,150.6131,16.32
30-04-2012,1.9137,23.5174,1397.91,150.6458,17.15
01-05-2012,1.9435,23.614,1405.8199,150.66,16.6
02-05-2012,1.9277,23.5891,1402.3101,150.7801,16.88
03-05-2012,1.9312,23.4075,1391.5699,150.8602,17.56
04-05-2012,1.8786,23.1834,1369.1,151.0083,19.16
07-05-2012,1.8716,23.1834,1369.58,150.9825,18.94
08-05-2012,1.8402,23.0744,1363.72,151.0748,19.05
09-05-2012,1.8227,23.0804,1354.58,150.9583,20.08
10-05-2012,1.867,23.0259,1357.99,150.9297,18.83
11-05-2012,1.8376,22.9714,1353.39,150.9948,19.89
14-05-2012,1.7637,22.7716,1338.35,150.9957,21.87
15-05-2012,1.7671,22.6504,1330.66,150.9944,21.97
16-05-2012,1.7603,22.5959,1324.8,150.7318,22.27
17-05-2012,1.6971,22.4445,1304.86,150.5195,24.49
18-05-2012,1.7226,22.3173,1295.22,150.2974,25.1
21-05-2012,1.7414,22.4687,1315.99,150.2474,22.01
22-05-2012,1.7688,22.493,1316.63,150.0696,22.48
23-05-2012,1.7346,22.4869,1318.86,150.2014,22.33
24-05-2012,1.7774,22.384,1320.6801,150.1084,21.54
25-05-2012,1.738,22.3961,1317.8199,150.2109,21.76
28-05-2012,1.738,22.3961,1317.8199,150.2109,21.76
29-05-2012,1.7448,22.4965,1332.42,150.2993,21.03
30-05-2012,1.622,22.3779,1313.3199,150.5667,24.14
31-05-2012,1.5578,22.3537,1310.33,150.5443,24.06
01-06-2012,1.452,22.06,1278.05,150.5209,26.66
04-06-2012,1.5239,22.0418,1278.1801,150.2372,26.12
05-06-2012,1.5744,22.1815,1285.5,150.2816,24.68
06-06-2012,1.6592,22.3272,1315.13,150.1154,22.16
07-06-2012,1.6388,22.3698,1314.99,150.3456,21.72
08-06-2012,1.6353,22.4123,1325.66,150.3584,21.23
11-06-2012,1.586,22.2604,1308.9301,150.5749,23.56
12-06-2012,1.6642,22.3819,1324.1801,150.2567,22.09
13-06-2012,1.5927,22.3272,1314.88,150.3928,24.27
14-06-2012,1.642,22.4305,1329.1,150.3475,21.68
15-06-2012,1.5773,22.6006,1342.84,150.6908,21.11
18-06-2012,1.5738,22.6431,1344.78,150.6525,18.32
19-06-2012,1.6197,22.8192,1357.98,150.6266,18.38
20-06-2012,1.6572,22.7949,1355.6899,150.6054,17.24
21-06-2012,1.6162,22.5641,1325.51,150.8215,20.08
22-06-2012,1.6742,22.6551,1335.02,150.7248,18.11
25-06-2012,1.6024,22.4852,1313.72,150.9218,20.38
26-06-2012,1.6262,22.5216,1319.99,150.8553,19.72
27-06-2012,1.6177,22.6188,1331.85,150.9073,19.45
28-06-2012,1.5768,22.5459,1329.04,151.0486,19.71
29-06-2012,1.6449,22.8131,1362.16,151.101,17.08
30-06-2012,1.6449,22.8131,1362.16,151.101,17.08
02-07-2012,1.5885,22.8702,1365.51,151.509,16.8
03-07-2012,1.6294,23.0469,1374.02,151.5179,16.66
04-07-2012,1.6294,23.0469,1374.02,151.5179,16.66
05-07-2012,1.5969,22.9494,1367.58,151.7174,17.5
06-07-2012,1.5491,22.8702,1354.6801,151.8624,17.1
09-07-2012,1.5117,22.791,1352.46,151.9647,17.98
10-07-2012,1.5015,22.6569,1341.47,152.0937,18.72
11-07-2012,1.5167,22.6508,1341.46,152.1577,17.95
12-07-2012,1.4743,22.5899,1334.76,152.2288,18.33
13-07-2012,1.4876,22.7301,1356.78,152.2831,16.74
16-07-2012,1.4724,22.7118,1353.64,152.5212,17.11
17-07-2012,1.5078,22.7544,1363.67,152.5662,16.48
18-07-2012,1.4942,22.8519,1372.78,152.9426,16.16
19-07-2012,1.5077,22.9677,1376.51,153.0144,15.45
20-07-2012,1.4567,22.8763,1362.66,153.1262,16.27
23-07-2012,1.4263,22.7971,1350.52,153.0048,18.62
24-07-2012,1.3875,22.6204,1338.3101,153.0063,20.47
25-07-2012,1.3975,22.6813,1337.89,153.01,19.34
26-07-2012,1.4378,22.8276,1360.02,153.1013,17.53
27-07-2012,1.5463,23.1932,1385.97,152.9586,16.7
30-07-2012,1.5019,23.1871,1385.3,153.3191,18.03
31-07-2012,1.4679,23.0713,1379.3199,153.3613,18.93
01-08-2012,1.524,23.0605,1375.14,153.216,18.96
02-08-2012,1.4779,23.091,1365,153.2792,17.57
03-08-2012,1.5631,23.1643,1390.99,153.0419,15.64
06-08-2012,1.5664,23.3597,1394.23,153.3454,15.95
07-08-2012,1.6283,23.5428,1401.35,153.1688,15.99
08-08-2012,1.6491,23.4696,1402.22,153.1093,15.32
09-08-2012,1.6881,23.5184,1402.8,153.1468,15.28
10-08-2012,1.6573,23.5733,1405.87,153.2945,14.74
13-08-2012,1.6642,23.5672,1404.11,153.4262,13.7
14-08-2012,1.7378,23.5489,1403.9301,153.2936,14.85
15-08-2012,1.8155,23.5917,1405.53,153.0871,14.63
16-08-2012,1.8346,23.7138,1415.51,152.9881,14.29
17-08-2012,1.8105,23.7687,1418.16,153.115,13.45
20-08-2012,1.8053,23.7565,1418.13,153.2315,14.02
21-08-2012,1.7984,23.7626,1413.17,153.3155,15.02
22-08-2012,1.6916,23.7809,1413.49,153.7092,15.11
23-08-2012,1.6779,23.6588,1402.08,153.8064,15.96
24-08-2012,1.6865,23.7382,1411.13,153.7081,15.18
27-08-2012,1.6506,23.7321,1410.4399,153.8879,16.35
28-08-2012,1.6335,23.6816,1409.3,154.0136,16.49
29-08-2012,1.6506,23.6771,1410.49,153.986,17.06
30-08-2012,1.6233,23.61,1399.48,154.1955,17.83
31-08-2012,1.5484,23.6039,1406.58,154.4853,17.47
03-09-2012,1.5484,23.6039,1406.58,154.4853,17.47
04-09-2012,1.5722,23.7696,1404.9399,154.4316,17.98
05-09-2012,1.596,23.7329,1403.4301,154.4848,17.74
06-09-2012,1.6781,23.9167,1432.12,154.3512,15.6
07-09-2012,1.6678,24.0637,1437.92,154.7867,14.38
10-09-2012,1.6541,24.0514,1429.08,154.7818,16.28
11-09-2012,1.7005,24.0514,1433.5699,154.8576,16.41
12-09-2012,1.7576,24.1004,1436.5601,154.847,15.8
13-09-2012,1.723,24.2597,1459.99,155.1314,14.05
14-09-2012,1.866,24.3332,1465.77,155.12,14.51
17-09-2012,1.8415,24.3884,1461.1899,155.2059,14.59
18-09-2012,1.8083,24.419,1459.3199,155.2816,14.18
19-09-2012,1.7718,24.5231,1461.05,155.3807,13.88
20-09-2012,1.764,24.4374,1460.26,155.3587,14.07
21-09-2012,1.7528,24.468,1460.15,155.5435,13.98
24-09-2012,1.7094,24.3822,1456.89,155.5913,14.15
25-09-2012,1.6662,24.2475,1441.59,155.6514,15.43
26-09-2012,1.6095,24.0269,1433.3199,155.6891,16.81
27-09-2012,1.6542,24.2536,1447.15,155.7386,14.84
28-09-2012,1.6335,24.2475,1440.67,156.0112,15.73
30-09-2012,1.6335,24.2475,1440.67,156.0112,15.73
01-10-2012,1.6249,24.2662,1444.49,156.0987,16.32
02-10-2012,1.6198,24.3891,1445.75,156.2178,15.71
03-10-2012,1.6146,24.4751,1450.99,156.3391,15.43
04-10-2012,1.6732,24.5427,1461.4,156.4129,14.55
05-10-2012,1.7428,24.5488,1460.9301,156.4155,14.33
08-10-2012,1.7428,24.5243,1455.88,156.4155,15.11
09-10-2012,1.7132,24.3645,1441.48,156.5636,16.37
10-10-2012,1.6742,24.3276,1432.5601,156.559,16.29
11-10-2012,1.6699,24.3522,1432.84,156.67,15.59
12-10-2012,1.656,24.3829,1428.59,156.8356,16.14
15-10-2012,1.663,24.4444,1440.13,157.0551,15.27
16-10-2012,1.7186,24.5488,1454.92,157.1236,15.22
17-10-2012,1.8185,24.6594,1460.91,157.0882,15.07
18-10-2012,1.8344,24.6717,1457.34,157.1466,15.03
19-10-2012,1.7633,24.4198,1433.1899,157.2522,17.06
22-10-2012,1.8134,24.3829,1433.8199,157.075,16.62
23-10-2012,1.7572,24.3522,1413.11,156.9949,18.83
24-10-2012,1.7889,24.3092,1408.75,157.0776,18.33
25-10-2012,1.8233,24.3153,1412.97,156.8359,18.12
26-10-2012,1.7451,24.2293,1411.9399,157.078,17.81
29-10-2012,1.7189,24.2293,1411.9399,157.0631,17.81
30-10-2012,1.7189,24.2293,1411.9399,157.0631,17.81
31-10-2012,1.6901,24.303,1412.16,157.2333,18.6
01-11-2012,1.7242,24.4927,1427.59,157.176,16.69
02-11-2012,1.7147,24.4496,1414.2,157.2049,17.59
05-11-2012,1.6841,24.4311,1417.26,157.3509,18.42
06-11-2012,1.7507,24.5543,1428.39,157.0663,17.58
07-11-2012,1.6466,24.3511,1394.53,157.4503,19.08
08-11-2012,1.6148,24.234,1377.51,157.4782,18.49
09-11-2012,1.6063,24.1601,1379.85,157.3594,18.61
12-11-2012,1.6063,24.2648,1380.03,157.3594,16.68
13-11-2012,1.5945,24.2525,1374.53,157.4689,16.65
14-11-2012,1.5911,23.9877,1355.49,157.4257,17.92
15-11-2012,1.5928,24.0246,1353.33,157.3524,17.99
16-11-2012,1.58,24.0678,1359.88,157.3145,16.41
19-11-2012,1.6131,24.271,1386.89,157.2652,15.24
20-11-2012,1.6659,24.271,1387.8101,157.1119,15.08
21-11-2012,1.6796,24.3325,1391.03,157.0168,15.31
22-11-2012,1.6796,24.3325,1391.03,157.0168,15.31
23-11-2012,1.6899,24.4188,1409.15,157.0439,15.14
26-11-2012,1.6625,24.4126,1406.29,157.163,15.5
27-11-2012,1.6369,24.3264,1398.9399,157.275,15.92
28-11-2012,1.6284,24.4927,1409.9301,157.3725,15.51
29-11-2012,1.6147,24.5235,1415.95,157.4667,15.06
30-11-2012,1.6156,24.5358,1416.1801,157.5357,15.87
03-12-2012,1.6207,24.5518,1409.46,157.5225,16.64
04-12-2012,1.6028,24.5642,1407.05,157.587,17.12
05-12-2012,1.5875,24.6816,1409.28,157.6686,16.46
06-12-2012,1.5857,24.6383,1413.9399,157.6959,16.58
07-12-2012,1.6215,24.6754,1418.0699,157.6215,15.9
10-12-2012,1.6164,24.6074,1418.55,157.6871,16.05
11-12-2012,1.6541,24.7372,1427.84,157.6521,15.57
12-12-2012,1.698,24.7434,1428.48,157.641,15.95
13-12-2012,1.7299,24.7495,1419.45,157.4907,16.56
14-12-2012,1.7015,24.6816,1413.58,157.5181,17
17-12-2012,1.7717,24.7557,1430.36,157.4179,16.34
18-12-2012,1.817,24.9905,1446.79,157.342,15.57
19-12-2012,1.8014,25.0646,1435.8101,157.5688,17.36
20-12-2012,1.7962,25.0893,1443.6899,157.5947,17.67
21-12-2012,1.7623,24.9967,1430.15,157.6268,17.84
24-12-2012,1.7737,25.009,1426.66,157.5311,17.84
25-12-2012,1.7737,25.009,1426.66,157.5311,17.84
26-12-2012,1.7511,24.9596,1419.83,157.6253,19.48
27-12-2012,1.7364,24.9887,1418.1,157.8802,19.47
28-12-2012,1.7009,24.9138,1402.4301,157.8167,22.72
31-12-2012,1.7574,25.1321,1426.1899,157.8819,18.02
01-01-2013,1.7574,25.1321,1426.1899,157.8819,18.02
02-01-2013,1.8371,25.3878,1462.42,157.8574,14.68
03-01-2013,1.9121,25.394,1459.37,157.9389,14.56
04-01-2013,1.8991,25.5312,1466.47,157.9463,13.83
07-01-2013,1.8974,25.5437,1461.89,158.0844,13.79
08-01-2013,1.8683,25.5811,1457.15,158.2403,13.62
09-01-2013,1.8568,25.5998,1461.02,158.3415,13.81
10-01-2013,1.8958,25.7183,1472.12,158.2551,13.49
11-01-2013,1.8677,25.7017,1472.05,158.3419,13.36
14-01-2013,1.8448,25.7058,1470.6801,158.3978,13.52
15-01-2013,1.836,25.737,1472.34,158.4384,13.55
16-01-2013,1.8185,25.5811,1472.63,158.3914,13.42
17-01-2013,1.8794,25.7744,1480.9399,158.2113,13.57
18-01-2013,1.8416,25.6871,1485.98,158.3045,12.46
21-01-2013,1.8416,25.6871,1485.98,158.3045,12.46
22-01-2013,1.8417,25.8119,1492.5601,158.4119,12.43
23-01-2013,1.8241,25.7994,1494.8101,158.441,12.46
24-01-2013,1.8498,25.9116,1494.8199,158.4179,12.69
25-01-2013,1.9487,26.0364,1502.96,158.0839,12.89
28-01-2013,1.9613,25.9865,1500.1801,158.0409,13.57
29-01-2013,1.9991,26.0301,1507.84,158.0543,13.31
30-01-2013,1.992,25.9428,1501.96,158.0412,14.32
31-01-2013,1.9849,25.8742,1498.11,158.019,14.28
01-02-2013,2.0149,26.0771,1513.17,158.0301,12.9
04-02-2013,1.9548,25.8769,1495.71,158.2074,14.67
05-02-2013,1.998,25.9645,1511.29,158.1093,13.72
06-02-2013,1.9603,26.0527,1512.12,158.2848,13.41
07-02-2013,1.9568,26.0708,1509.39,158.3475,13.5
08-02-2013,1.9499,26.1083,1517.9301,158.3369,13.02
11-02-2013,1.9635,26.1021,1517.01,158.3502,12.94
12-02-2013,1.977,26.0708,1519.4301,158.2526,12.64
13-02-2013,2.0277,26.0708,1520.33,158.1702,12.98
14-02-2013,1.9974,26.1333,1521.38,158.3606,12.66
15-02-2013,2.0017,26.052,1519.79,158.3157,12.46
18-02-2013,2.0017,26.052,1519.79,158.3157,12.46
19-02-2013,2.0278,26.1333,1530.9399,158.313,12.31
20-02-2013,2.0087,25.8519,1511.95,158.4498,14.68
21-02-2013,1.9766,25.7643,1502.42,158.58,15.22
22-02-2013,1.9619,25.8894,1515.6,158.6648,14.17
25-02-2013,1.8637,25.708,1487.85,158.9352,18.99
26-02-2013,1.8808,25.7893,1496.9399,158.9318,16.87
27-02-2013,1.9014,25.977,1515.99,158.9681,14.73
28-02-2013,1.8756,26.0145,1514.6801,159.1331,15.51
01-03-2013,1.8412,26.0141,1518.2,159.1557,15.36
04-03-2013,1.8755,26.0267,1525.2,159.143,14.01
05-03-2013,1.8978,26.2526,1539.79,159.1691,13.48
06-03-2013,1.9375,26.4096,1541.46,159.0878,13.53
07-03-2013,1.9965,26.4284,1544.26,158.9312,13.06
08-03-2013,2.0427,26.5414,1551.1801,158.8257,12.59
11-03-2013,2.0576,26.5916,1556.22,158.8383,11.56
12-03-2013,2.0156,26.5351,1552.48,158.9677,12.27
13-03-2013,2.0209,26.554,1554.52,158.9703,11.83
14-03-2013,2.0296,26.5854,1563.23,158.9994,11.3
15-03-2013,1.9895,26.5037,1560.7,159.1735,11.3
18-03-2013,1.9546,26.3782,1552.1,159.1801,13.36
19-03-2013,1.9017,26.2715,1548.34,159.3659,14.39
20-03-2013,1.9581,26.3656,1558.71,159.3176,12.67
21-03-2013,1.9112,26.4096,1545.8,159.2879,13.99
22-03-2013,1.925,26.4096,1556.89,159.2791,13.57
25-03-2013,1.9198,26.3719,1551.6899,159.3576,13.74
26-03-2013,1.9094,26.4849,1563.77,159.3853,12.77
27-03-2013,1.8454,26.4598,1562.85,159.5191,13.15
28-03-2013,1.8487,26.6105,1569.1899,159.5698,12.7
29-03-2013,1.8487,26.6105,1569.1899,159.5698,12.7
31-03-2013,1.8487,26.6105,1569.1899,159.5698,12.7
01-04-2013,1.8314,26.5767,1562.17,159.5641,13.58
02-04-2013,1.859,26.5392,1570.25,159.5321,12.78
03-04-2013,1.8106,26.2812,1553.6899,159.7762,14.21
04-04-2013,1.7625,26.3504,1559.98,159.9602,13.89
05-04-2013,1.7128,26.2749,1553.28,160.0297,13.92
08-04-2013,1.746,26.3882,1563.0699,159.9843,13.19
09-04-2013,1.7502,26.5581,1568.61,160.0332,12.84
10-04-2013,1.8034,26.6588,1587.73,159.9579,12.36
11-04-2013,1.7887,26.8224,1593.37,160.0975,12.24
12-04-2013,1.7208,26.8224,1588.85,160.2389,12.06
15-04-2013,1.6798,26.4511,1552.36,160.2224,17.27
16-04-2013,1.7224,26.5392,1574.5699,160.1947,13.96
17-04-2013,1.695,26.4322,1552.01,160.2189,16.51
18-04-2013,1.6847,26.2938,1541.61,160.2261,17.56
19-04-2013,1.7049,26.3504,1555.25,160.1967,14.97
22-04-2013,1.6929,26.4448,1562.5,160.3258,14.39
23-04-2013,1.7065,26.5958,1578.78,160.3914,13.48
24-04-2013,1.7047,26.7784,1578.79,160.4962,13.61
25-04-2013,1.708,26.9168,1585.16,160.5177,13.62
26-04-2013,1.6633,26.9609,1582.24,160.6919,13.61
29-04-2013,1.6701,27.049,1593.61,160.8097,13.71
30-04-2013,1.6717,27.0679,1597.5699,160.7305,13.52
01-05-2013,1.629,26.9621,1582.7,160.9055,14.49
02-05-2013,1.6255,27.1513,1597.59,160.9676,13.59
03-05-2013,1.7382,27.4162,1614.42,160.6566,12.85
06-05-2013,1.7588,27.5487,1617.5,160.6578,12.66
07-05-2013,1.7778,27.4926,1625.96,160.744,12.83
08-05-2013,1.7665,27.5298,1632.6899,160.8881,12.66
09-05-2013,1.8109,27.6181,1626.67,160.8725,13.13
10-05-2013,1.8973,27.7442,1633.7,160.5821,12.59
13-05-2013,1.9199,27.6874,1633.77,160.5662,12.55
14-05-2013,1.974,27.883,1650.34,160.4958,12.77
15-05-2013,1.9347,28.0217,1658.78,160.5592,12.81
16-05-2013,1.8809,27.946,1650.47,160.8665,13.07
17-05-2013,1.9506,28.0911,1667.47,160.6443,12.45
20-05-2013,1.9647,28.11,1666.29,160.6762,13.02
21-05-2013,1.9263,28.1226,1669.16,160.7381,13.37
22-05-2013,2.0395,27.9776,1655.35,160.4952,13.82
23-05-2013,2.0157,27.9082,1650.51,160.4592,14.07
24-05-2013,2.0081,27.8073,1649.6,160.4867,13.99
27-05-2013,2.0081,27.8073,1649.6,160.4867,13.99
28-05-2013,2.1652,27.8262,1660.0601,160.056,14.48
29-05-2013,2.1153,27.7379,1648.36,159.9471,14.83
30-05-2013,2.111,27.883,1654.41,159.9352,14.53
31-05-2013,2.1282,27.6244,1630.74,159.7025,16.3
